header_path,line,kind,name,context
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,28,define,CPU_RELEASE_ALL,"#define CPU_RELEASE_ALL(fd)                 CPU_AddCmd1(fd, 0x19)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,30,define,CPU_END,"#define CPU_END(fd)                                 CPU_AddCmd1(fd, 0x7F)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,32,define,CPU_SET_LSTICK_X,"#define CPU_SET_LSTICK_X(fd, value)                 CPU_AddCmd2(fd, 0x80, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,33,define,CPU_SET_LSTICK_Y,"#define CPU_SET_LSTICK_Y(fd, value)                 CPU_AddCmd2(fd, 0x81, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,34,define,CPU_SET_CSTICK_X,"#define CPU_SET_CSTICK_X(fd, value)                 CPU_AddCmd2(fd, 0x82, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,35,define,CPU_SET_CSTICK_Y,"#define CPU_SET_CSTICK_Y(fd, value)                 CPU_AddCmd2(fd, 0x83, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,36,define,CPU_SET_RTRIGGER,"#define CPU_SET_RTRIGGER(fd, value)                 CPU_AddCmd2(fd, 0x84, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,37,define,CPU_SET_LTRIGGER,"#define CPU_SET_LTRIGGER(fd, value)                 CPU_AddCmd2(fd, 0x85, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,38,define,CPU_HOLD_A,"#define CPU_HOLD_A(fd, num_of_frames)               CPU_AddCmd2(fd, 0x86, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,39,define,CPU_RELEASE_A_WAIT,"#define CPU_RELEASE_A_WAIT(fd, num_of_frames)            CPU_AddCmd2(fd, 0x87, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,40,define,CPU_HOLD_B,"#define CPU_HOLD_B(fd, num_of_frames)               CPU_AddCmd2(fd, 0x88, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,41,define,CPU_RELEASE_B_WAIT,"#define CPU_RELEASE_B_WAIT(fd, num_of_frames)            CPU_AddCmd2(fd, 0x89, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,42,define,CPU_HOLD_X,"#define CPU_HOLD_X(fd, num_of_frames)               CPU_AddCmd2(fd, 0x8A, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,43,define,CPU_RELEASE_X_WAIT,"#define CPU_RELEASE_X_WAIT(fd, num_of_frames)            CPU_AddCmd2(fd, 0x8B, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,44,define,CPU_HOLD_Y,"#define CPU_HOLD_Y(fd, num_of_frames)               CPU_AddCmd2(fd, 0x8C, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,45,define,CPU_RELEASE_Y_WAIT,"#define CPU_RELEASE_Y_WAIT(fd, num_of_frames)            CPU_AddCmd2(fd, 0x8D, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,46,define,CPU_WAIT,"#define CPU_WAIT(fd, num_of_frames)                 CPU_AddCmd2(fd, 0x8E, num_of_frames)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,47,define,CPU_SET_LSTICK_ANGLE_TARGET,"#define CPU_SET_LSTICK_ANGLE_TARGET(fd, value)      CPU_AddCmd2(fd, 0x8F, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,48,define,CPU_SET_LSTICK_X_TARGET,"#define CPU_SET_LSTICK_X_TARGET(fd, value)          CPU_AddCmd2(fd, 0x90, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,49,define,CPU_SET_LSTICK_X_FACING,"#define CPU_SET_LSTICK_X_FACING(fd, value)          CPU_AddCmd2(fd, 0x91, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,50,define,CPU_WAIT_IN_STATE,"#define CPU_WAIT_IN_STATE(fd, state_id)             CPU_AddCmd2(fd, 0x92, state_id)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,51,define,CPU_SET_SCENARIO,"#define CPU_SET_SCENARIO(fd, scenario_id)           CPU_AddCmd2(fd, 0x93, scenario_id)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,52,define,CPU_SET_LSTICK_ANGLE_FIGHTER,"#define CPU_SET_LSTICK_ANGLE_FIGHTER(fd, value)     CPU_AddCmd2(fd, 0x94, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,53,define,CPU_SET_LSTICK_X_FIGHTER,"#define CPU_SET_LSTICK_X_FIGHTER(fd, value)         CPU_AddCmd2(fd, 0x95, value)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,55,define,CPU_ADD_LSTICK_ANGLE_TARGET,"#define CPU_ADD_LSTICK_ANGLE_TARGET(fd, add, max)   CPU_AddCmd3(fd, 0xC0, add, max)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,56,define,CPU_ADD_LSTICK_X_TARGET,"#define CPU_ADD_LSTICK_X_TARGET(fd, add, max)       CPU_AddCmd3(fd, 0xC1, add, max)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,57,define,CPU_ADD_LSTICK_X_FACING,"#define CPU_ADD_LSTICK_X_FACING(fd, add, max)       CPU_AddCmd3(fd, 0xC2, add, max)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,59,define,CPU_EXECUTE,#define CPU_EXECUTE(fd)                             CPU_EndCmd(fd)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,62,define,SPOOF_ID,#define SPOOF_ID FTKIND_SANDBAG
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,64,struct,CpuAttack,typedef struct CpuAttack
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,77,struct,PlCoCpuTable,typedef struct PlCoCpuTable
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,91,struct,MexCpuData,typedef struct MexCpuData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,107,function,CPU_ResetCmd,void CPU_ResetCmd(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,110,function,CPU_AddCmd1,"void CPU_AddCmd1(FighterData *, u8 cmd);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,113,function,CPU_AddCmd2,"void CPU_AddCmd2(FighterData *, u8 cmd, s8 value);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,116,function,CPU_AddCmd3,"void CPU_AddCmd3(FighterData *, u8 cmd, s8 value1, s8 value2);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,119,function,CPU_EndCmd,void CPU_EndCmd(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,122,function,CPU_UpdateCollisionData,void CPU_UpdateCollisionData(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,125,function,CPU_ProcessAIType,void CPU_ProcessAIType(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,128,function,CPU_ProcessScenario,void CPU_ProcessScenario(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,131,function,CPU_ProcessCommandBuffer,void CPU_ProcessCommandBuffer(FighterData *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/cpu.h,134,function,CPU_TryChooseAttackScript,"int CPU_TryChooseAttackScript(FighterData *cpu, FighterData *target, CpuAttack *attacks);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,2,define,MEX_H_CSS,#define MEX_H_CSS
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,4,include,structs.h,"#include ""structs.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,5,include,datatypes.h,"#include ""datatypes.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,6,include,fighter.h,"#include ""fighter.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,7,include,scene.h,"#include ""scene.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,9,enum,MENU_BUTTON,typedef enum MENU_BUTTON
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,25,enum,CSSKind,enum CSSKind
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,53,enum,CSSExitKind,enum CSSExitKind
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,64,struct,CSSBackup,struct CSSBackup
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,77,struct,MnSelectChrDataTable,struct MnSelectChrDataTable
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,97,enum,CSSCursorState,enum CSSCursorState
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,104,struct,CSSCursor,struct CSSCursor
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,116,enum,CSSObjectKind,enum CSSObjectKind
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,131,enum,CSSPuckState,enum CSSPuckState
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,138,struct,CSSPuck,struct CSSPuck
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,149,struct,MnSlChrIcon,struct MnSlChrIcon
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,164,struct,MnSlChrDoor,struct MnSlChrDoor
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,192,struct,MnSlChrTagData,struct MnSlChrTagData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,206,struct,MnSlChrTag,struct MnSlChrTag
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,219,struct,MnSlChrKOStar,struct MnSlChrKOStar
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,231,struct,MnSlChrKindData,struct MnSlChrKindData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,238,struct,MnSlChrData,struct MnSlChrData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,279,struct,VSMinorData,struct VSMinorData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,287,struct,SSSMinorData,struct SSSMinorData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,335,function,MainMenu_CamRotateThink,void MainMenu_CamRotateThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,336,function,MainMenu_GetPadDown,MENU_BUTTON MainMenu_GetPadDown(int controller_index);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,337,function,MainMenu_GetPadRapid,u64 MainMenu_GetPadRapid(int controller_index); // returns HSD_BUTTON vals
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,338,function,MainMenu_CheckForLRA,int MainMenu_CheckForLRA();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,339,function,MainMenu_DestroyAllTextCanvases,void MainMenu_DestroyAllTextCanvases(); // destroys all SIS canvases
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,340,function,CSS_GetNametagRumble,"int CSS_GetNametagRumble(int player, u8 tag);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,341,function,CSS_InitPlayerData,void CSS_InitPlayerData(PlayerData *player);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,342,function,CSS_MenuModelThink,void CSS_MenuModelThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,343,function,CSS_CursorThink,void CSS_CursorThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,344,function,CSS_PuckThink,void CSS_PuckThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,345,function,CSS_TagThink,void CSS_TagThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,346,function,CSS_UpdateRulesText,void CSS_UpdateRulesText();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,347,function,CSS_UpdateKOStars,"void CSS_UpdateKOStars(int ply, int unk);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,348,function,CSS_StartThink,void CSS_StartThink(GOBJ *gobj);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,349,function,CSS_GetHandicapValue,"int CSS_GetHandicapValue(int ply, int nametag_id);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,350,function,CSS_SetModeTexture,void CSS_SetModeTexture(int css_kind);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,351,function,CSS_ReturnPuck,int CSS_ReturnPuck(int ply);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,352,function,CSS_SetRandomFighter,"int CSS_SetRandomFighter(int ply, int unk);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,353,function,CSS_UpdateCSP,void CSS_UpdateCSP(int ply);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,354,function,CSS_GetCostumeNum,int CSS_GetCostumeNum(int ext_id);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,355,function,CSS_GetCostumeRed,int CSS_GetCostumeRed(int c_kind);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,356,function,CSS_GetCostumeBlue,int CSS_GetCostumeBlue(int c_kind);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,357,function,CSS_GetCostumeGreen,int CSS_GetCostumeGreen(int c_kind);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,358,function,CSS_PlayFighterName,void CSS_PlayFighterName(int ext_id);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,359,function,CSS_CostumeChange,"void CSS_CostumeChange(int port, int button_down);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/css.h,360,function,CSS_UpdateCSPTexture,"void CSS_UpdateCSPTexture(int port, int costume, int is_none);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/datatypes.h,2,define,MEX_H_DATATYPES,#define MEX_H_DATATYPES
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/datatypes.h,4,include,structs.h,"#include ""structs.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/datatypes.h,5,include,offsets.h,"#include ""offsets.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/datatypes.h,8,typedef,s8,typedef signed char s8;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/datatypes.h,9,typedef,s16,typedef signed short s16;
